bike_brand,bike_description,bike_km,bike_model,bike_size,bike_type,bike_year,price,reference,scrap_date,source,uniq_id,url,vendor_city,vendor_country,vendor_name,vendor_type
YAMAHA,"le  Compteur affiche 11197 kms mais la moto à réellement 21197 kms.,Peinture mat ,Échappement homologué,Silencieux Akrapovic,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Disponible à l'essai,Garantie 6 mois,Peinture mat,Échappement homologué,Silencieux Akrapovic,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Disponible à l'essai,Garantie 6 mois",21197,MT-125,125,ROADSTER,2015,2999.0,WT139844,2021-05-31 00:28:31.410767,moto-occasion,moto-occasion-WT139844,http://moto-occasion.motorevue.com/motos/yamaha/mt-125/WT139844.html,NIMES,FRANCE,"DUBOIS MOTOS, NIMES(30)",PROFESSIONNEL
KAWASAKI,"OPTIONS ECHAPPEMENT DELKEVIC , PASSAGE DE ROUE ET GARDE BOUE ERMAX , BULLE ERMAX TOURTE MOTOS Le Spécialiste de la moto neuve et d'occasion dans les ARDENNES. 80 années de savoir faire Nous mettons notre expérience à votre service. Nous sommes à votre écoute, et nous vous apportons rapidité et efficacité dans tous les domaines, que ce soit suivi de votre commande, vraison et immatriculation.|CONTACT : Christian tel 03 24 33 77 46 mail christiantourtemotos@gmail.com|TOURTE MOTOS|03 RUE DES HAUTES CHAUSSEES|08000 CHARLEVILLE MEZIERES,,Compatible Permis A2,Disponible à l'essai,,,,Compatible Permis A2,Disponible à l'essai",29083,Z750,750,ROUTIÈRE,2006,3490.0,WT140121,2021-05-31 00:28:32.630000,moto-occasion,moto-occasion-WT140121,http://moto-occasion.motorevue.com/motos/kawasaki/z750/WT140121.html,CHARLEVILLE MEZIERES,FRANCE,"TOURTE ET CIE, CHARLEVILLE MEZIERES(08)",PROFESSIONNEL
SUZUKI,"SUZUKI AN 400 BURGMAN !  Véhicule révisé, entretien et consommables a jour, aucun frais a prévoir. Options : Poignées chauffantes, top case et échappement Leo Vince. Reprise et financement possibles. Livraison possible en France métropolitaine.,,,,",19563,Burgman 400,400,SCOOTER,2012,4250.0,WT140496,2021-05-31 00:28:36.196981,moto-occasion,moto-occasion-WT140496,http://moto-occasion.motorevue.com/motos/suzuki/burgman-400/WT140496.html,LIMONEST,FRANCE,"LABEL OCCASION, LIMONEST(69)",PROFESSIONNEL
DAELIM,"DAELIM S2 125.Scooter accidenté en procédure RSV/VEI, vente réservée aux professionnels, Vente possible aux particuliers COMPLET uniquement pour la pièce ou pour la piste, Pour plus d'informations n'hésitez pas nous contacter par téléphone ou par mail gary@gam-motos, fr, Les véhicules accidentés sont vendus dans l'état sans aucune garantie,  Notre référence véhicule à rappeler : 60571  Tous nos véhicules sont visibles chez GAM-MOTOS rn7 motteux 45290 Pressigny ou sur notre site BIKE-ECO,,,,",35833,S300 250,124,SCOOTER,2007,200.0,WT131048,2021-05-31 00:28:38.952987,moto-occasion,moto-occasion-WT131048,http://moto-occasion.motorevue.com/motos/daelim/s300-250/WT131048.html,PRESSIGNY LES PINS,FRANCE,"GAM MOTOS, PRESSIGNY LES PINS(45)",PROFESSIONNEL
BMW,"BMW  R1200RT 2014  BON ETAT - RAYURES COTE DROIT SILENCIEUX REMUS HOMOLOGUE **DEPOT-VENTE** PAS DE REPRISE*** _Options : SILENCIEUX REMUS HOMOLOGUE,,,,",34685,R 1200 RT,1200,ROUTIÈRE,2014,12800.0,WT139706,2021-05-31 00:28:41.670629,moto-occasion,moto-occasion-WT139706,http://moto-occasion.motorevue.com/motos/bmw/r-1200-rt/WT139706.html,MONTAUBAN,FRANCE,"RED ONE, MONTAUBAN(82)",PROFESSIONNEL
BMW,"BMW R1200 GS ABS EXCELLENT ÉTAT, ENTRETIENS RÉGULIERS CONCESSION BMW, SORT ENTRETIEN ANNUEL CONCESSION BMW, PNEUS NEUFS, SUPPORT + TOP CASE BMW, ETC... AMR24941-447-81,ABS,Anti-démarrage,Anti-patinage,Peinture vernie,Garantie 3 mois,ABS,Anti-démarrage,Anti-patinage,Peinture vernie,,,Garantie 3 mois",38323,R 1200 GS,1200,TRAIL-SUPERMOTARD,2014,11590.0,WT129825,2021-05-31 00:28:43.815811,moto-occasion,moto-occasion-WT129825,http://moto-occasion.motorevue.com/motos/bmw/r-1200-gs/WT129825.html,VITTEL,FRANCE,"AMR VITTEL, VITTEL(88)",PROFESSIONNEL
SUZUKI,"SUZUKI BURGMAN 650 - 2018 - 780 km , blanc, première mise en circulation le 30/03/2018.  Autres équipements et informations : SUZUKI BURGMAN 650  - modèle 2018 - première main - 780 km - révision faite et consommables à jour - bon état - reprise et financement possible - garantie 6 mois - envoi en France possible,,Garantie 6 mois,,,,Garantie 6 mois",780,Burgman 650,650,SCOOTER,2018,10990.0,WT139929,2021-05-31 00:28:48.129523,moto-occasion,moto-occasion-WT139929,http://moto-occasion.motorevue.com/motos/suzuki/burgman-650/WT139929.html,PERPIGNAN,FRANCE,"POLE MOTO PASSION PERPIGNAN, PERPIGNAN(66)",PROFESSIONNEL
DUCATI,"Très belle Ducati Multistrada 1200 S Volcano 2017 - Excellent état - Aucuns consommables à prévoir - Feux additionnels, échappement et Topcase fournis - Moto garantie 12 mois et révisée - financement, assurance et livraison possibles - Nous contacter au 0164092746 - Demander André ou Erick -,ABS,Anti-démarrage,Anti-patinage,Assurance sur place,Démarches administratives sur place,Financement possible,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Transport possible,1ère main,Dépôt-vente,Garantie 12 mois,ABS,Anti-démarrage,Anti-patinage,,Assurance sur place,Démarches administratives sur place,Financement possible,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Transport possible,1ère main,Dépôt-vente,Garantie 12 mois",20954,Multistrada 1200,1198,TRAIL-SUPERMOTARD,2018,14990.0,WT131834,2021-05-31 00:28:50.071036,moto-occasion,moto-occasion-WT131834,http://moto-occasion.motorevue.com/motos/ducati/multistrada-1200/WT131834.html,VERT ST DENIS,FRANCE,"POLE POSITION 77, VERT ST DENIS(77)",PROFESSIONNEL
PIAGGIO,"PIAGGIO X EVO 125 DU 03/2004 REVISIONS A JOUR , VEHICULE TRES PROPRE 14 500 KM , GARANTIE 3 MOIS 1450EUR,,,,",14500,X Evo,125,SCOOTER,2004,1450.0,WT139947,2021-05-31 00:28:54.273075,moto-occasion,moto-occasion-WT139947,http://moto-occasion.motorevue.com/motos/piaggio/x-evo/WT139947.html,ST MARTIN D'HERES,FRANCE,"LA SCOOTERIA ST MARTIN D'HERES, ST MARTIN D'HERES(38)",PROFESSIONNEL
HONDA,",Support de valises,Tampons pare carter,Top case,Garantie 3 mois,,Support de valises,Tampons pare carter,Top case,,Garantie 3 mois",49500,CBF S 600,600,ROUTIÈRE,2004,2999.0,WT140022,2021-05-31 00:28:58.007151,moto-occasion,moto-occasion-WT140022,http://moto-occasion.motorevue.com/motos/honda/cbf-s-600/WT140022.html,NIMES,FRANCE,"POLE 30 OCCASION, NIMES(30)",PROFESSIONNEL
SUZUKI,"SAUT DE VENT   BRIDABLE EN A2,Assurance sur place,Démarches administratives sur place,Gravage possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Aucun consommable à prévoir,Pneu av neuf,Révision faite,,,Assurance sur place,Démarches administratives sur place,Gravage possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Aucun consommable à prévoir,Pneu av neuf,Révision faite",25143,SV N 650,650,SPORTIVE,2007,4190.0,WT107046,2021-05-31 00:28:59.543630,moto-occasion,moto-occasion-WT107046,http://moto-occasion.motorevue.com/motos/suzuki/sv-n-650/WT107046.html,REMIREMONT,FRANCE,"CHATTON MOTORCYCLES, REMIREMONT(88)",PROFESSIONNEL
SUZUKI,"moto tres propre entretien revisée et garantie+ tapis reservoir sv650,,,,",33700,SV N 650,650,ROUTIÈRE,2001,2650.0,WT11182,2021-05-31 00:29:01.075191,moto-occasion,moto-occasion-WT11182,http://moto-occasion.motorevue.com/motos/suzuki/sv-n-650/WT11182.html,CHATEAUROUX,FRANCE,"AGO MOTO DESIGN'S, CHATEAUROUX(36)",PROFESSIONNEL
BMW,"Phare Xénon - ESA - Selles chauffantes - Poignées chauffantes - RDC - Régulateur de vitesse - Ordinateur de bord - Pare brise haut - ASC - Moto Full  Attestation de débridage fourni,,Disponible à l'essai,Garantie 3 mois,,,,Disponible à l'essai,Garantie 3 mois",84230,K 1300 GT,1300,ROUTIÈRE,2010,7490.0,WT64009,2021-05-31 00:29:02.774609,moto-occasion,moto-occasion-WT64009,http://moto-occasion.motorevue.com/motos/bmw/k-1300-gt/WT64009.html,LA ROCHE SUR YON,FRANCE,"LE BRASSEUR - MOTO CENTER, LA ROCHE SUR YON(85)",PROFESSIONNEL
TRIUMPH,",,Garantie 3 mois,,,,Garantie 3 mois",24372,Tiger 1050,1050,TRAIL-SUPERMOTARD,2017,9999.0,WT131882,2021-05-31 00:29:04.788220,moto-occasion,moto-occasion-WT131882,http://moto-occasion.motorevue.com/motos/triumph/tiger-1050/WT131882.html,VARENNES VAUZELLES,FRANCE,"BOURGOGNE MOTO, VARENNES VAUZELLES(58)",PROFESSIONNEL
HONDA,"scooter urbain Honda PCX-125 2020 modèle 2020 d'exposition immat concession - remisé de 300 euros sur le prix catalogue Honda. Reprise et financement possibles sous conditions d'acceptation. Disponible immédiatement à la concession en noir métal. Couvert par garantie 5 ans Honda Europe avec assistance. Caractéristiques: - système «Idle Stop» déconnectable. - nouveau design carrosserie. - nouvelle instrumentation centrale LCD. - nouveaux optiques LED AV-AR & clignotants LED. - consommation 2,1L au 100 km. - largeur pneus augmentée. - silencieux revu. - espace sous la selle pour un casque intégral. - warning. - prise 12V.,,1ère main,Garantie constructeur jusqu'au 31/12/2024,,,,1ère main,Garantie constructeur jusqu'au 31/12/2024",1035,PCX 125,125,SCOOTER,2020,2950.0,WT93712,2021-05-31 00:29:06.645105,moto-occasion,moto-occasion-WT93712,http://moto-occasion.motorevue.com/motos/honda/pcx-125/WT93712.html,VESOUL,FRANCE,"TRAIL 70, VESOUL(70)",PROFESSIONNEL
SUZUKI,",,1ère main,Garantie 3 mois,,,,1ère main,Garantie 3 mois",5400,V-Strom 1000,1000,TRAIL-SUPERMOTARD,2018,9590.0,WT126702,2021-05-31 00:29:09.512139,moto-occasion,moto-occasion-WT126702,http://moto-occasion.motorevue.com/motos/suzuki/v-strom-1000/WT126702.html,MERIGNAC,FRANCE,"FACTORY MOTO, MERIGNAC(33)",PROFESSIONNEL
HONDA,"Très belle Honda Pan European 1300 du 26/02/2009 avec 61000kms , moto en excellent état avec toutes ses clefs , son manuel d'utilisateur et ses factures d'entretien, rien a prévoir.,,Disponible à l'essai,Garantie 3 mois,,,,Disponible à l'essai,Garantie 3 mois",61000,Pan-European,1300,ROUTIÈRE,2009,6799.0,WT119671,2021-05-31 00:29:11.264285,moto-occasion,moto-occasion-WT119671,http://moto-occasion.motorevue.com/motos/honda/pan-european/WT119671.html,NIMES,FRANCE,"POLE 30 OCCASION, NIMES(30)",PROFESSIONNEL
PIAGGIO,"Options : -Ligne Arrow ( non présente sur les photos )             - Top case avec son dosseret.,ABS,Anti-démarrage,Béquille centrale,Prise USB,Dosseret passager,Pare brise,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Plus de photos sur demande,Prix hors frais de préparation,Reprise possible,Aucun consommable à prévoir,Très bon état général,Disponible à l'essai,Garantie 3 mois,ABS,Anti-démarrage,Béquille centrale,Prise USB,Dosseret passager,Pare brise,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Plus de photos sur demande,Prix hors frais de préparation,Reprise possible,Aucun consommable à prévoir,Très bon état général,Disponible à l'essai,Garantie 3 mois",21160,MP3 Sport 500,500,SCOOTER,2015,6500.0,WT131277,2021-05-31 00:29:13.989722,moto-occasion,moto-occasion-WT131277,http://moto-occasion.motorevue.com/motos/piaggio/mp3-sport-500/WT131277.html,TOURS,FRANCE,"GRAMMONT MOTOS, TOURS(37)",PROFESSIONNEL
YAMAHA,"Xp 530 DX, état neuf, première main, entretien 15000 km effectué, 2 pneus neufs pilot road 4, tablier bagster fourni,  rien à prévoir.,47CV,ABS,Anti-démarrage,Poignées chauffantes,1ère main,Compatible Permis A2,Garantie 6 mois,47CV,ABS,Anti-démarrage,Poignées chauffantes,,,1ère main,Compatible Permis A2,Garantie 6 mois",14200,Tmax 530,530,SCOOTER,2017,9490.0,WT137053,2021-05-31 00:29:15.835680,moto-occasion,moto-occasion-WT137053,http://moto-occasion.motorevue.com/motos/yamaha/tmax-530/WT137053.html,PARIS 09,FRANCE,"ATELIER DYNAMIC SPORT, PARIS 09(75)",PROFESSIONNEL
MBK,",Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Plus de photos sur demande,Prix hors frais d'immatriculation,Aucun consommable à prévoir,Révision faite,100% d'origine,A peu roulé,1ère main,Dépôt-vente,Garantie 3 mois,,,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Plus de photos sur demande,Prix hors frais d'immatriculation,Aucun consommable à prévoir,Révision faite,100% d'origine,A peu roulé,1ère main,Dépôt-vente,Garantie 3 mois",12000,Tryptik,125,SCOOTER,2014,2400.0,WT131424,2021-05-31 00:29:19.341803,moto-occasion,moto-occasion-WT131424,http://moto-occasion.motorevue.com/motos/mbk/tryptik/WT131424.html,HYERES,FRANCE,"AUDEMAR HYERES, HYERES(83)",PROFESSIONNEL
KTM,"K'extrême vend la fantastique  KTM 390 ADVENTURE 13/03/2020  ,1000 km , moto de direction révisée ,  permis A2 possible  Financement classique de 12 à 60 mois et livraison possible. Jean-Christophe  au 05.63.63.00.00 ou 06.74.09.62.16. 1290 1190 990 1250 1200 gs multistrada 790 R f800gs 800 versys 650 versys 1000,,Compatible Permis A2,,,,Compatible Permis A2",1000,Adventure,390,TRAIL-SUPERMOTARD,2020,5890.0,WT126840,2021-05-31 00:29:21.675634,moto-occasion,moto-occasion-WT126840,http://moto-occasion.motorevue.com/motos/ktm/adventure/WT126840.html,MONTAUBAN,FRANCE,"K EXTREME, MONTAUBAN(82)",PROFESSIONNEL
APRILIA,",Barres de protection moteur,Béquille centrale,Bulle haute,Pare brise Touring,Pare cylindre,Poignées chauffantes,Prise USB,Protèges main,Silencieux titane,Support de plaque,Support de valises,Support Top case,Suspension réglable,Tampons pare carter,Top case 2 casques,Valises,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Financement possible,Gravage possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Transport possible,Disponible à l'essai,Garantie 12 mois,,Barres de protection moteur,Béquille centrale,Bulle haute,Pare brise Touring,Pare cylindre,Poignées chauffantes,Prise USB,Protèges main,Silencieux titane,Support de plaque,Support de valises,Support Top case,Suspension réglable,Tampons pare carter,Top case 2 casques,Valises,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Financement possible,Gravage possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Transport possible,Disponible à l'essai,Garantie 12 mois",37614,Caponord 1200,1200,TRAIL-SUPERMOTARD,2016,9490.0,WT132258,2021-05-31 00:29:24.618507,moto-occasion,moto-occasion-WT132258,http://moto-occasion.motorevue.com/motos/aprilia/caponord-1200/WT132258.html,DURY,FRANCE,"LVM MOTOS, DURY(80)",PROFESSIONNEL
BMW,"DOHC etat superbe
revision concessionaire (fact a dispo)
en plus bulle ERGO Screen (bulle origine neuve a dispo)
sacoche reservoir givi
Pneus TKC 70 pratiquement neufs
selle confort ""gel"" Briand
pare cylindres wunderlich
donne egalement Tomtom urban rider avec montage 
ABS, poignées chauffantes, susoension ESA , etc",89000,R 1200 GS,1200,TRAIL-SUPERMOTARD,2010,6300.0,WB03918,2021-05-31 00:29:26.840978,moto-occasion,moto-occasion-WB03918,http://moto-occasion.motorevue.com/motos/bmw/r-1200-gs/WB03918.html,Valenciennes,FRANCE,"thierry warin, Valenciennes(59)",PARTICULIER
DUCATI,"Très belle Ducati 821 Monster Stripe, avec peu de kilomètres. Option de l'édition 'stripe' : - Coloris spécifique - saut de vent - Fouche avant KYB entièrement réglable.  Vehicule garantie 12 mois pièces et main d'oeuvre, avec assistance dépannage.   Kilométrage évolutif.  Equivalent à : Triumph 675 STREET TRIPLE R, Yamaha 850 MT-09 Sport Tracker, Kawasaki Z 800 Sugomi.,,1ère main,Compatible Permis A2,Dépôt-vente,Garantie 12 mois,,,,1ère main,Compatible Permis A2,Dépôt-vente,Garantie 12 mois",3015,MONSTER 821,821,ROADSTER,2016,8290.0,WT140523,2021-05-31 00:29:28.575287,moto-occasion,moto-occasion-WT140523,http://moto-occasion.motorevue.com/motos/ducati/monster-821/WT140523.html,GONFREVILLE L'ORCHER,FRANCE,"MOTO 2000, GONFREVILLE L'ORCHER(76)",PROFESSIONNEL
KAWASAKI,",,Compatible Permis A2,Garantie 6 mois,,,,Compatible Permis A2,Garantie 6 mois",5973,J300,299,SCOOTER,2019,3800.0,WT140370,2021-05-31 00:29:30.635027,moto-occasion,moto-occasion-WT140370,http://moto-occasion.motorevue.com/motos/kawasaki/j300/WT140370.html,TOULOUSE,FRANCE,"YAM SERVICE, TOULOUSE(31)",PROFESSIONNEL
TRIUMPH,",ABS,Anti-démarrage,Anti-patinage,Béquille centrale,Indicateur de rapport engagé,Poignées chauffantes,Prise 12V,Régulateur de vitesse,Shifter,Feu aditionnel,Pare main,Selle chauffante,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Gravage possible,Livraison possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Reprise possible,Révision faite,Bridable A2,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 07/05/2022,ABS,Anti-démarrage,Anti-patinage,Béquille centrale,Indicateur de rapport engagé,Poignées chauffantes,Prise 12V,Régulateur de vitesse,Shifter,Feu aditionnel,Pare main,Selle chauffante,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Gravage possible,Livraison possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Reprise possible,Révision faite,Bridable A2,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 07/05/2022",7600,Tiger,900,TRAIL-SUPERMOTARD,2020,13990.0,WT140082,2021-05-31 00:29:33.957663,moto-occasion,moto-occasion-WT140082,http://moto-occasion.motorevue.com/motos/triumph/tiger/WT140082.html,PARIS 12,FRANCE,"ATS TRIUMPH ATELIER, PARIS 12(75)",PROFESSIONNEL
SUZUKI,",Capot de selle,Échappement 4en1,Support de plaque,Assurance sur place,Démarches administratives sur place,Transport possible,Aucun consommable à prévoir,Double des clés ,Factures d'entretien,Pneu ar neuf,Pneu av neuf,Révision faite,Dépôt-vente,,Capot de selle,Échappement 4en1,Support de plaque,Assurance sur place,Démarches administratives sur place,Transport possible,Aucun consommable à prévoir,Double des clés ,Factures d'entretien,Pneu ar neuf,Pneu av neuf,Révision faite,Dépôt-vente",33000,GSX-R 1000,1000,SPORTIVE,2012,9900.0,WT140535,2021-05-31 00:29:36.825107,moto-occasion,moto-occasion-WT140535,http://moto-occasion.motorevue.com/motos/suzuki/gsx-r-1000/WT140535.html,LIBOURNE,FRANCE,"SUD OUEST MOTO, LIBOURNE(33)",PROFESSIONNEL
BMW,",,Garantie 6 mois,,,,Garantie 6 mois",70231,R 1200 RT,1200,ROUTIÈRE,2013,9700.0,WT140366,2021-05-31 00:29:39.000541,moto-occasion,moto-occasion-WT140366,http://moto-occasion.motorevue.com/motos/bmw/r-1200-rt/WT140366.html,TOULOUSE,FRANCE,"YAM SERVICE, TOULOUSE(31)",PROFESSIONNEL
SUZUKI,"Moto en bon état, aucun frais à prévoir. Equipements : Pot IXIL, rétos design, selles confort pilote/ passager, sabot moteur, support de plaque court, clignotants design avant + arrière Garantie 12 mois Financement possible pour 123EUR/ mois* sur 36 mois avec un apport initial de 1650EUR (modulable sur demande).,,Garantie 12 mois,,,,Garantie 12 mois",53122,GSR 750,750,ROADSTER,2012,5499.0,WT137678,2021-05-31 00:29:42.801120,moto-occasion,moto-occasion-WT137678,http://moto-occasion.motorevue.com/motos/suzuki/gsr-750/WT137678.html,NIMES,FRANCE,"POLE 30 OCCASION, NIMES(30)",PROFESSIONNEL
KYMCO,"4/1REF: 34089.1°MAIN.REVISE. FACTURES D ENTRETIENS. AUCUN FRAIS A PREVOIR.GARANTIE CONSTRUCTEUR.LIVRAISON CHEZ VOUS DEVIS NOUS CONSULTER.REPRISE ASSURANCE ET FINANCEMENT POSSIBLE. 4en1 , 8 rue philippe de Girard 75010 Paris Ouvert du Mardi au Samedi de 9h30 à 13h et de 14h à 18h30 Tél : 01.40.36.40.36. Nous rachetons votre véhicule au meilleur prix ! Modèles équivalents : Honda vision lead pcx forza sh sh125 sh300 swt400 silverwing swt 600 integra  Xadv yamaha delight nmax xmax majesty tmax 500 t max 530 tmax sx dx   suzuki burgman piaggio x8 x9 x10 x-evo vespa primavera zip kymco ak550 peugeot metropolis,ABS,Anti-démarrage,Anti-patinage,Béquille centrale,Peinture mat ,Poignées chauffantes,Tablier,1ère main,Compatible Permis A2,Garantie constructeur jusqu'au 30/01/2025,ABS,Anti-démarrage,Anti-patinage,Béquille centrale,Peinture mat ,Poignées chauffantes,Tablier,,1ère main,Compatible Permis A2,Garantie constructeur jusqu'au 30/01/2025",13240,AK 550,550,SCOOTER,2020,7390.0,WT138422,2021-05-31 00:29:45.507298,moto-occasion,moto-occasion-WT138422,http://moto-occasion.motorevue.com/motos/kymco/ak-550/WT138422.html,PARIS 10,FRANCE,"4EN1, PARIS 10(75)",PROFESSIONNEL
